synthetic_chromosome,feature_record_id,feature_type,sgd_gene_id,gene_name,source_start_bp,source_end_bp,synthetic_start_bp,synthetic_end_bp,synthetic_midpoint_bp,strand,essential_status,mapping_status,source_accession,source_file,left_lox_id,right_lox_id,segment_id,interval_mapping_status,eligible_for_gene_risk
SynII,SynII_gene_0300,ORF,S000000363,IFA38,528886,529929,529023.0,530066.0,529544.5,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_180,SynII_loxPsym_181,SynII_SEG_0181,exact_adjacent_lox,True
SynII,SynII_gene_0301,ORF,S000000364,CDC28,530313,531209,530450.0,531346.0,530898.0,+,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_181,SynII_loxPsym_182,SynII_SEG_0182,exact_adjacent_lox,True
SynII,SynII_gene_0302,ORF,S000000365,CSH1,531869,532999,532006.0,533136.0,532571.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_181,SynII_loxPsym_182,SynII_SEG_0182,exact_adjacent_lox,True
SynII,SynII_gene_0303,ORF,S000000366,TOS1,533506,534873,533643.0,535010.0,534326.5,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_183,SynII_loxPsym_184,SynII_SEG_0184,exact_adjacent_lox,True
SynII,SynII_gene_0304,ORF,S000002158,YSY6,535534,535731,535671.0,535868.0,535769.5,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_183,SynII_loxPsym_184,SynII_SEG_0184,exact_adjacent_lox,True
SynII,SynII_gene_0305,ORF,S000000367,EXO5,536060,537817,536197.0,537954.0,537075.5,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_184,SynII_loxPsym_185,SynII_SEG_0185,exact_adjacent_lox,True
SynII,SynII_gene_0306,ORF,S000000368,ARL1,538280,538831,538417.0,538968.0,538692.5,-,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_186,SynII_loxPsym_187,SynII_SEG_0187,exact_adjacent_lox,True
SynII,SynII_gene_0307,ORF,S000000369,UBS1,539257,540090,539394.0,540227.0,539810.5,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_186,SynII_loxPsym_187,SynII_SEG_0187,exact_adjacent_lox,True
SynII,SynII_gene_0308,ORF,S000000370,TYR1,540315,541673,540452.0,541810.0,541131.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_188,SynII_loxPsym_189,SynII_SEG_0189,exact_adjacent_lox,True
SynII,SynII_gene_0309,ORF,S000000371,POP7,541941,542363,542078.0,542500.0,542289.0,-,Essential,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_188,SynII_loxPsym_189,SynII_SEG_0189,exact_adjacent_lox,True
SynII,SynII_gene_0310,ORF,S000000372,PEX32,542844,544085,542981.0,544222.0,543601.5,+,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_188,SynII_loxPsym_189,SynII_SEG_0189,exact_adjacent_lox,True
SynII,SynII_gene_0311,ORF,S000000373,SSE2,544456,546537,544593.0,546674.0,545633.5,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_190,SynII_loxPsym_191,SynII_SEG_0191,exact_adjacent_lox,True
SynII,SynII_gene_0312,ORF,S000000374,NPL4,546919,548661,547056.0,548798.0,547927.0,-,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_191,SynII_loxPsym_192,SynII_SEG_0192,exact_adjacent_lox,True
SynII,SynII_gene_0313,ORF,S000000375,SEC66,548939,549559,549076.0,549696.0,549386.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_191,SynII_loxPsym_192,SynII_SEG_0192,exact_adjacent_lox,True
SynII,SynII_gene_0314,ORF,S000000376,SMY2,549793,552015,549930.0,552152.0,551041.0,-,Ambiguous,unique_flanking_anchors,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_193,SynII_loxPsym_194,SynII_SEG_0194,exact_adjacent_lox,True
SynII,SynII_gene_0315,ORF,S000000377,UMP1,552369,552815,552540.0,552986.0,552763.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_194,SynII_loxPsym_195,SynII_SEG_0195,exact_adjacent_lox,True
SynII,SynII_gene_0316,ORF,S000000378,YBR174C,552981,553295,553152.0,553466.0,553309.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_194,SynII_loxPsym_195,SynII_SEG_0195,exact_adjacent_lox,True
SynII,SynII_gene_0317,ORF,S000000379,SWD3,553051,553998,553222.0,554169.0,553695.5,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_194,SynII_loxPsym_195,SynII_SEG_0195,exact_adjacent_lox,True
SynII,SynII_gene_0318,ORF,S000000380,ECM31,554397,555335,554568.0,555506.0,555037.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_195,SynII_loxPsym_196,SynII_SEG_0196,exact_adjacent_lox,True
SynII,SynII_gene_0319,ORF,S000000381,EHT1,555552,556907,555723.0,557078.0,556400.5,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_197,SynII_loxPsym_198,SynII_SEG_0198,exact_adjacent_lox,True
SynII,SynII_gene_0320,ORF,S000000382,YBR178W,556816,557190,556987.0,557361.0,557174.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_197,SynII_loxPsym_198,SynII_SEG_0198,exact_adjacent_lox,True
SynII,SynII_gene_0321,ORF,S000000383,FZO1,557326,559893,557497.0,560064.0,558780.5,-,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_198,SynII_loxPsym_199,SynII_SEG_0199,exact_adjacent_lox,True
SynII,SynII_gene_0322,ORF,S000000384,DTR1,560520,562238,560691.0,562409.0,561550.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_198,SynII_loxPsym_199,SynII_SEG_0199,exact_adjacent_lox,True
SynII,SynII_gene_0323,ORF,S000000385,RPS6B,562559,563621,562730.0,563792.0,563261.0,-,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_200,SynII_loxPsym_201,SynII_SEG_0201,exact_adjacent_lox,True
SynII,SynII_gene_0324,ORF,S000000386,SMP1,564387,565745,564558.0,565916.0,565237.0,-,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_201,SynII_loxPsym_202,SynII_SEG_0202,exact_adjacent_lox,True
SynII,SynII_gene_0325,ORF,S000028603,YBR182C-A,566242,566436,566413.0,566607.0,566510.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_201,SynII_loxPsym_202,SynII_SEG_0202,exact_adjacent_lox,True
SynII,SynII_gene_0326,ORF,S000000387,YPC1,566996,567946,567167.0,568117.0,567642.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_201,SynII_loxPsym_202,SynII_SEG_0202,exact_adjacent_lox,True
SynII,SynII_gene_0327,ORF,S000000388,YBR184W,568278,569849,568449.0,570020.0,569234.5,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_202,SynII_loxPsym_203,SynII_SEG_0203,exact_adjacent_lox,True
SynII,SynII_gene_0328,ORF,S000000389,MBA1,570072,570908,570243.0,571079.0,570661.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_203,SynII_loxPsym_204,SynII_SEG_0204,exact_adjacent_lox,True
SynII,SynII_gene_0329,ORF,S000000390,PCH2,571502,573196,571673.0,573367.0,572520.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_203,SynII_loxPsym_204,SynII_SEG_0204,exact_adjacent_lox,True
SynII,SynII_gene_0330,ORF,S000000391,GDT1,573504,574346,573675.0,574517.0,574096.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_204,SynII_loxPsym_205,SynII_SEG_0205,exact_adjacent_lox,True
SynII,SynII_gene_0331,ORF,S000000392,NTC20,574589,575011,574760.0,575182.0,574971.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_205,SynII_loxPsym_206,SynII_SEG_0206,exact_adjacent_lox,True
SynII,SynII_gene_0332,ORF,S000000393,RPS9B,575412,576412,575583.0,576583.0,576083.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_205,SynII_loxPsym_206,SynII_SEG_0206,exact_adjacent_lox,True
SynII,SynII_gene_0333,ORF,S000000394,YBR190W,576904,577215,577075.0,577386.0,577230.5,+,Essential,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_206,SynII_loxPsym_207,SynII_SEG_0207,exact_adjacent_lox,True
SynII,SynII_gene_0334,ORF,S000000395,RPL21A,577208,578078,577379.0,578249.0,577814.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_206,SynII_loxPsym_207,SynII_SEG_0207,exact_adjacent_lox,True
SynII,SynII_gene_0335,ORF,S000007594,YBR191W-A,578121,578195,578292.0,578366.0,578329.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_207,SynII_loxPsym_208,SynII_SEG_0208,exact_adjacent_lox,True
SynII,SynII_gene_0336,ORF,S000000396,RIM2,578624,579757,578795.0,579928.0,579361.5,+,Essential,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_207,SynII_loxPsym_208,SynII_SEG_0208,exact_adjacent_lox,True
SynII,SynII_gene_0337,ORF,S000000397,MED8,580054,580725,580225.0,580896.0,580560.5,-,Essential,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_207,SynII_loxPsym_208,SynII_SEG_0208,exact_adjacent_lox,True
SynII,SynII_gene_0338,ORF,S000000398,AIM4,581010,581381,581181.0,581552.0,581366.5,+,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_207,SynII_loxPsym_208,SynII_SEG_0208,exact_adjacent_lox,True
SynII,SynII_gene_0339,ORF,S000000399,MSI1,581654,582922,581825.0,583093.0,582459.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_209,SynII_loxPsym_210,SynII_SEG_0210,exact_adjacent_lox,True
SynII,SynII_gene_0340,ORF,S000000400,PGI1,583276,584940,583447.0,585111.0,584279.0,-,Essential,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_209,SynII_loxPsym_210,SynII_SEG_0210,exact_adjacent_lox,True
SynII,SynII_gene_0341,ORF,S000028534,YBR196C-A,585064,585213,585235.0,585384.0,585309.5,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_209,SynII_loxPsym_210,SynII_SEG_0210,exact_adjacent_lox,True
SynII,SynII_gene_0342,ORF,S000028816,YBR196C-B,585566,585670,585737.0,585841.0,585789.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_209,SynII_loxPsym_210,SynII_SEG_0210,exact_adjacent_lox,True
SynII,SynII_gene_0343,ORF,S000000401,YBR197C,586243,586896,586414.0,587067.0,586740.5,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_209,SynII_loxPsym_210,SynII_SEG_0210,exact_adjacent_lox,True
SynII,SynII_gene_0344,ORF,S000000402,TAF5,587167,589563,587338.0,589734.0,588536.0,-,Essential,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_209,SynII_loxPsym_210,SynII_SEG_0210,exact_adjacent_lox,True
SynII,SynII_gene_0345,ORF,S000000403,KTR4,589949,591343,590120.0,591514.0,590817.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_209,SynII_loxPsym_210,SynII_SEG_0210,exact_adjacent_lox,True
SynII,SynII_gene_0346,ORF,S000000404,BEM1,591946,593601,592117.0,593772.0,592944.5,+,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_210,SynII_loxPsym_211,SynII_SEG_0211,exact_adjacent_lox,True
SynII,SynII_rep_origin_0347,rep_origin,S000118351,ARS220;Autonomously Replicating Sequence,593779,594047,593950.0,594218.0,594084.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_211,SynII_loxPsym_212,SynII_SEG_0212,exact_adjacent_lox,False
SynII,SynII_gene_0348,ORF,S000028535,YBR200W-A,594091,594255,594262.0,594426.0,594344.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_211,SynII_loxPsym_212,SynII_SEG_0212,exact_adjacent_lox,True
SynII,SynII_gene_0349,ORF,S000000405,DER1,594684,595319,594855.0,595490.0,595172.5,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_211,SynII_loxPsym_212,SynII_SEG_0212,exact_adjacent_lox,True
SynII,SynII_gene_0350,ORF,S000087085,YBR201C-A,595635,595838,595806.0,596009.0,595907.5,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_212,SynII_loxPsym_213,SynII_SEG_0213,exact_adjacent_lox,True
SynII,SynII_gene_0351,ORF,S000000406,MCM7,596914,599451,597085.0,599622.0,598353.5,+,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_212,SynII_loxPsym_213,SynII_SEG_0213,exact_adjacent_lox,True
SynII,SynII_gene_0352,ORF,S000000407,COS111,600310,603084,600481.0,603255.0,601868.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_212,SynII_loxPsym_213,SynII_SEG_0213,exact_adjacent_lox,True
SynII,SynII_rep_origin_0353,rep_origin,S000130153,ARS221;Autonomously Replicating Sequence,603081,603393,603252.0,603564.0,603408.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_212,SynII_loxPsym_213,SynII_SEG_0213,exact_adjacent_lox,False
SynII,SynII_gene_0354,ORF,S000000408,LDH1,603396,604523,603567.0,604694.0,604130.5,-,Unknown,unique_flanking_anchors,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_212,SynII_loxPsym_213,SynII_SEG_0213,exact_adjacent_lox,True
SynII,SynII_gene_0355,ORF,S000000409,KTR3,604764,605978,604935.0,606149.0,605542.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_212,SynII_loxPsym_213,SynII_SEG_0213,exact_adjacent_lox,True
SynII,SynII_gene_0356,ORF,S000000410,YBR206W,605743,606066,605914.0,606237.0,606075.5,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_212,SynII_loxPsym_213,SynII_SEG_0213,exact_adjacent_lox,True
SynII,SynII_gene_0357,ORF,S000000411,FTH1,606288,607685,606459.0,607856.0,607157.5,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_212,SynII_loxPsym_213,SynII_SEG_0213,exact_adjacent_lox,True
SynII,SynII_gene_0358,ORF,S000000412,2,607913,613420,608084.0,613591.0,610837.5,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_214,SynII_loxPsym_215,SynII_SEG_0215,exact_adjacent_lox,True
SynII,SynII_gene_0359,ORF,S000000413,YBR209W,613793,614110,613964.0,614281.0,614122.5,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_214,SynII_loxPsym_215,SynII_SEG_0215,exact_adjacent_lox,True
SynII,SynII_gene_0360,ORF,S000000414,ERV15,614562,614990,614733.0,615161.0,614947.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_215,SynII_loxPsym_216,SynII_SEG_0216,exact_adjacent_lox,True
SynII,SynII_gene_0361,ORF,S000000415,AME1,615204,616178,615375.0,616349.0,615862.0,-,Essential,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_216,SynII_loxPsym_217,SynII_SEG_0217,exact_adjacent_lox,True
SynII,SynII_gene_0362,ORF,S000000416,NGR1,616932,618950,617103.0,619121.0,618112.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_216,SynII_loxPsym_217,SynII_SEG_0217,exact_adjacent_lox,True
SynII,SynII_gene_0363,ORF,S000000417,MET8,619448,620272,619619.0,620443.0,620031.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_217,SynII_loxPsym_218,SynII_SEG_0218,exact_adjacent_lox,True
SynII,SynII_gene_0364,ORF,S000000418,SDS24,620529,622112,620700.0,622283.0,621491.5,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_218,SynII_loxPsym_219,SynII_SEG_0219,exact_adjacent_lox,True
SynII,SynII_gene_0365,ORF,S000000419,HPC2,622504,624381,622675.0,624552.0,623613.5,+,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_219,SynII_loxPsym_220,SynII_SEG_0220,exact_adjacent_lox,True
SynII,SynII_gene_0366,ORF,S000000420,YBP1,624708,626732,624879.0,626903.0,625891.0,-,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_221,SynII_loxPsym_222,SynII_SEG_0222,exact_adjacent_lox,True
SynII,SynII_gene_0367,ORF,S000000421,ATG12,626964,627524,627135.0,627695.0,627415.0,+,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_221,SynII_loxPsym_222,SynII_SEG_0222,exact_adjacent_lox,True
SynII,SynII_gene_0368,ORF,S000000422,PYC2,627907,631449,628078.0,631620.0,629849.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_223,SynII_loxPsym_224,SynII_SEG_0224,exact_adjacent_lox,True
SynII,SynII_gene_0369,ORF,S000000423,YBR219C,631699,632082,631870.0,632253.0,632061.5,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_223,SynII_loxPsym_224,SynII_SEG_0224,exact_adjacent_lox,True
SynII,SynII_gene_0370,ORF,S000000425,PDB1,633966,635066,634137.0,635237.0,634687.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_224,SynII_loxPsym_225,SynII_SEG_0225,exact_adjacent_lox,True
SynII,SynII_gene_0371,ORF,S000028817,YBR221W-A,635351,635455,635522.0,635626.0,635574.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_224,SynII_loxPsym_225,SynII_SEG_0225,exact_adjacent_lox,True
SynII,SynII_gene_0372,ORF,S000000426,PCS60,635567,637198,635738.0,637369.0,636553.5,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_225,SynII_loxPsym_226,SynII_SEG_0226,exact_adjacent_lox,True
SynII,SynII_gene_0373,ORF,S000000427,TDP1,637544,639178,637715.0,639349.0,638532.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_226,SynII_loxPsym_227,SynII_SEG_0227,exact_adjacent_lox,True
SynII,SynII_gene_0374,ORF,S000028604,YBR223W-A,637602,637721,637773.0,637892.0,637832.5,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_226,SynII_loxPsym_227,SynII_SEG_0227,exact_adjacent_lox,True
SynII,SynII_gene_0375,ORF,S000000428,YBR224W,639006,639521,639177.0,639692.0,639434.5,+,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_226,SynII_loxPsym_227,SynII_SEG_0227,exact_adjacent_lox,True
SynII,SynII_gene_0376,ORF,S000000429,YBR225W,639508,642210,639679.0,642381.0,641030.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_226,SynII_loxPsym_227,SynII_SEG_0227,exact_adjacent_lox,True
SynII,SynII_gene_0377,ORF,S000000430,YBR226C,642036,642446,642207.0,642617.0,642412.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_226,SynII_loxPsym_227,SynII_SEG_0227,exact_adjacent_lox,True
SynII,SynII_gene_0378,ORF,S000000431,MCX1,642487,644049,642658.0,644220.0,643439.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_227,SynII_loxPsym_228,SynII_SEG_0228,exact_adjacent_lox,True
SynII,SynII_gene_0379,ORF,S000000432,SLX1,644228,645142,644399.0,645313.0,644856.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_227,SynII_loxPsym_228,SynII_SEG_0228,exact_adjacent_lox,True
SynII,SynII_gene_0380,ORF,S000000433,ROT2,645340,648204,645511.0,648375.0,646943.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_229,SynII_loxPsym_230,SynII_SEG_0230,exact_adjacent_lox,True
SynII,SynII_gene_0381,ORF,S000000434,OM14,648566,648970,648737.0,649141.0,648939.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_230,SynII_loxPsym_231,SynII_SEG_0231,exact_adjacent_lox,True
SynII,SynII_gene_0382,ORF,S000029722,YBR230W-A,649282,649482,,,,+,Unknown,anchor_failed:unique_exact:not_found,CP013608,./outputs\revised_model\input_sources\CP013608.gb,,,,feature_coordinate_unresolved,False
SynII,SynII_gene_0383,ORF,S000000435,SWC5,651133,652044,651304.0,652215.0,651759.5,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_231,SynII_loxPsym_232,SynII_SEG_0232,exact_adjacent_lox,True
SynII,SynII_gene_0384,ORF,S000000436,YBR232C,652327,652686,652498.0,652857.0,652677.5,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_231,SynII_loxPsym_232,SynII_SEG_0232,exact_adjacent_lox,True
SynII,SynII_gene_0385,ORF,S000000437,PBP2,652382,653623,652553.0,653794.0,653173.5,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_231,SynII_loxPsym_232,SynII_SEG_0232,exact_adjacent_lox,True
