synthetic_chromosome,sgd_gene_id,gene_name,synthetic_start_bp,synthetic_end_bp,synthetic_midpoint_bp,strand,essential_status,left_lox_id,right_lox_id,segment_id,mapping_status,interval_mapping_status,eligible_for_gene_risk,source_accession,source_file
SynIII,S000000677,YCR081W,231236.0,235519.0,233377.5,+,Unknown,SynIII_loxPsym_87,SynIII_loxPsym_88,SynIII_SEG_0088,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000028609,YCR081C-A,235280.0,235516.0,235398.0,-,Unknown,SynIII_loxPsym_87,SynIII_loxPsym_88,SynIII_SEG_0088,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000678,YCR082W,235782.0,236168.0,235975.0,+,Unknown,SynIII_loxPsym_88,SynIII_loxPsym_89,SynIII_SEG_0089,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000679,YCR083W,236477.0,236860.0,236668.5,+,Unknown,SynIII_loxPsym_88,SynIII_loxPsym_89,SynIII_SEG_0089,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000680,YCR084C,237278.0,239419.0,238348.5,-,Unknown,SynIII_loxPsym_90,SynIII_loxPsym_91,SynIII_SEG_0091,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000681,YCR085W,239883.0,240236.0,240059.5,+,Unknown,SynIII_loxPsym_90,SynIII_loxPsym_91,SynIII_SEG_0091,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000682,YCR086W,240359.0,240931.0,240645.0,+,Unknown,SynIII_loxPsym_90,SynIII_loxPsym_91,SynIII_SEG_0091,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000683,YCR087W,240977.0,241492.0,241234.5,+,Unknown,SynIII_loxPsym_91,SynIII_loxPsym_92,SynIII_SEG_0092,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000007223,YCR087C-A,241007.0,241468.0,241237.5,-,Ambiguous,SynIII_loxPsym_91,SynIII_loxPsym_92,SynIII_SEG_0092,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000684,YCR088W,242069.0,243847.0,242958.0,+,Ambiguous,SynIII_loxPsym_91,SynIII_loxPsym_92,SynIII_SEG_0092,unique_flanking_anchors,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000685,YCR089W,244469.0,249298.0,246883.5,+,Ambiguous,SynIII_loxPsym_92,SynIII_loxPsym_93,SynIII_SEG_0093,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000686,YCR090C,249384.0,249932.0,249658.0,-,Unknown,SynIII_loxPsym_93,SynIII_loxPsym_94,SynIII_SEG_0094,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000687,YCR091W,251473.0,253634.0,252553.5,+,Unknown,SynIII_loxPsym_93,SynIII_loxPsym_94,SynIII_SEG_0094,unique_flanking_anchors,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000688,YCR092C,253900.0,257043.0,255471.5,-,Unknown,SynIII_loxPsym_95,SynIII_loxPsym_96,SynIII_SEG_0096,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000689,YCR093W,257253.0,263579.0,260416.0,+,Ambiguous,SynIII_loxPsym_95,SynIII_loxPsym_96,SynIII_SEG_0096,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000690,YCR094W,263898.0,265073.0,264485.5,+,Ambiguous,SynIII_loxPsym_95,SynIII_loxPsym_96,SynIII_SEG_0096,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000691,YCR095C,265340.0,266428.0,265884.0,-,Unknown,SynIII_loxPsym_96,SynIII_loxPsym_97,SynIII_SEG_0097,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000029724,YCR095W-A,266809.0,266967.0,266888.0,+,Unknown,SynIII_loxPsym_96,SynIII_loxPsym_97,SynIII_SEG_0097,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000695,YCR098C,269469.0,271025.0,270247.0,-,Unknown,SynIII_loxPsym_98,SynIII_loxPsym_99,SynIII_SEG_0099,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000007597,YCR038W-A,,,,+,Unknown,,,,not_found,feature_coordinate_unresolved,False,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000636,YCR040W,,,,+,Unknown,,,,anchor_failed:unique_exact:not_found,feature_coordinate_unresolved,False,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000637,YCR041W,,,,+,Unknown,,,,anchor_failed:not_found:unique_exact,feature_coordinate_unresolved,False,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIXR,,LEU2noTy1tRNAno3utr,350602.0,352047.0,351324.5,-,Unknown,TEL_LEFT,SynIXR_loxPsym_0,SynIXR_SEG_0000,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001264,YIL002C,352051.0,354891.0,353471.0,-,Unknown,TEL_LEFT,SynIXR_loxPsym_0,SynIXR_SEG_0000,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001263,YIL001W,355400.0,356941.0,356170.5,+,Unknown,TEL_LEFT,SynIXR_loxPsym_0,SynIXR_SEG_0000,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001440,YIR001C,357466.0,358508.0,357987.0,-,Unknown,SynIXR_loxPsym_1,SynIXR_loxPsym_2,SynIXR_SEG_0002,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001441,YIR002C,358916.0,362046.0,360481.0,-,Ambiguous,SynIXR_loxPsym_2,SynIXR_loxPsym_3,SynIXR_SEG_0003,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001442,YIR003W,362330.0,364596.0,363463.0,+,Unknown,SynIXR_loxPsym_2,SynIXR_loxPsym_3,SynIXR_SEG_0003,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001443,YIR004W,364780.0,366246.0,365513.0,+,Essential,SynIXR_loxPsym_3,SynIXR_loxPsym_4,SynIXR_SEG_0004,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001444,YIR005W,366519.0,366965.0,366742.0,+,Unknown,SynIXR_loxPsym_4,SynIXR_loxPsym_5,SynIXR_SEG_0005,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001445,YIR006C,367130.0,371572.0,369351.0,-,Essential,SynIXR_loxPsym_5,SynIXR_loxPsym_6,SynIXR_SEG_0006,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001446,YIR007W,372306.0,374756.0,373531.0,+,Unknown,SynIXR_loxPsym_6,SynIXR_loxPsym_7,SynIXR_SEG_0007,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001447,YIR008C,374737.0,375966.0,375351.5,-,Essential,SynIXR_loxPsym_7,SynIXR_loxPsym_8,SynIXR_SEG_0008,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001448,YIR009W,376124.0,376854.0,376489.0,+,Unknown,SynIXR_loxPsym_7,SynIXR_loxPsym_8,SynIXR_SEG_0008,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001449,YIR010W,377125.0,378855.0,377990.0,+,Essential,SynIXR_loxPsym_8,SynIXR_loxPsym_9,SynIXR_SEG_0009,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001450,YIR011C,378981.0,379940.0,379460.5,-,Ambiguous,SynIXR_loxPsym_8,SynIXR_loxPsym_9,SynIXR_SEG_0009,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001451,YIR012W,380150.0,381566.0,380858.0,+,Essential,SynIXR_loxPsym_8,SynIXR_loxPsym_9,SynIXR_SEG_0009,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001452,YIR013C,381747.0,382112.0,381929.5,-,Unknown,SynIXR_loxPsym_9,SynIXR_loxPsym_10,SynIXR_SEG_0010,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001453,YIR014W,382720.0,383586.0,383153.0,+,Unknown,SynIXR_loxPsym_9,SynIXR_loxPsym_10,SynIXR_SEG_0010,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001454,YIR015W,383710.0,384144.0,383927.0,+,Essential,SynIXR_loxPsym_10,SynIXR_loxPsym_11,SynIXR_SEG_0011,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001455,YIR016W,384390.0,385190.0,384790.0,+,Unknown,SynIXR_loxPsym_10,SynIXR_loxPsym_11,SynIXR_SEG_0011,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001456,YIR017C,385118.0,385962.0,385540.0,-,Unknown,SynIXR_loxPsym_12,SynIXR_loxPsym_13,SynIXR_SEG_0013,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000028799,YIR017W-A,385396.0,385995.0,385695.5,+,Unknown,SynIXR_loxPsym_12,SynIXR_loxPsym_13,SynIXR_SEG_0013,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001457,YIR018W,386414.0,387706.0,387060.0,+,Unknown,SynIXR_loxPsym_12,SynIXR_loxPsym_13,SynIXR_SEG_0013,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000028837,YIR018C-A,387462.0,387599.0,387530.5,-,Unknown,SynIXR_loxPsym_14,SynIXR_loxPsym_15,SynIXR_SEG_0015,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001458,YIR019C,391501.0,395607.0,393554.0,-,Unknown,SynIXR_loxPsym_15,SynIXR_loxPsym_16,SynIXR_SEG_0016,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001459,YIR020C,396221.0,396523.0,396372.0,-,Unknown,SynIXR_loxPsym_16,SynIXR_loxPsym_17,SynIXR_SEG_0017,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000007241,YIR020W-A,396883.0,397125.0,397004.0,+,Unknown,SynIXR_loxPsym_16,SynIXR_loxPsym_17,SynIXR_SEG_0017,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000028800,YIR020C-B,399215.0,399949.0,399582.0,-,Unknown,SynIXR_loxPsym_17,SynIXR_loxPsym_18,SynIXR_SEG_0018,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001460,YIR021W,399294.0,400385.0,399839.5,+,Ambiguous,SynIXR_loxPsym_17,SynIXR_loxPsym_18,SynIXR_SEG_0018,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000028838,YIR021W-A,400548.0,400760.0,400654.0,+,Unknown,SynIXR_loxPsym_18,SynIXR_loxPsym_19,SynIXR_SEG_0019,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001461,YIR022W,400767.0,401270.0,401018.5,+,Essential,SynIXR_loxPsym_18,SynIXR_loxPsym_19,SynIXR_SEG_0019,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001462,YIR023W,401778.0,404828.0,403303.0,+,Unknown,SynIXR_loxPsym_18,SynIXR_loxPsym_19,SynIXR_SEG_0019,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000028801,YIR023C-A,404417.0,404774.0,404595.5,-,Unknown,SynIXR_loxPsym_18,SynIXR_loxPsym_19,SynIXR_SEG_0019,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001463,YIR024C,404864.0,405650.0,405257.0,-,Unknown,SynIXR_loxPsym_20,SynIXR_loxPsym_21,SynIXR_SEG_0021,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001464,YIR025W,405726.0,406870.0,406298.0,+,Unknown,SynIXR_loxPsym_20,SynIXR_loxPsym_21,SynIXR_SEG_0021,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001465,YIR026C,406972.0,408182.0,407577.0,-,Ambiguous,SynIXR_loxPsym_22,SynIXR_loxPsym_23,SynIXR_SEG_0023,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001466,YIR027C,408464.0,409846.0,409155.0,-,Unknown,SynIXR_loxPsym_23,SynIXR_loxPsym_24,SynIXR_SEG_0024,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001467,YIR028W,410672.0,412579.0,411625.5,+,Unknown,SynIXR_loxPsym_23,SynIXR_loxPsym_24,SynIXR_SEG_0024,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001468,YIR029W,413045.0,414079.0,413562.0,+,Unknown,SynIXR_loxPsym_24,SynIXR_loxPsym_25,SynIXR_SEG_0025,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001469,YIR030C,414339.0,415076.0,414707.5,-,Unknown,SynIXR_loxPsym_26,SynIXR_loxPsym_27,SynIXR_SEG_0027,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000028802,YIR030W-A,415205.0,415622.0,415413.5,+,Unknown,SynIXR_loxPsym_27,SynIXR_loxPsym_28,SynIXR_SEG_0028,unique_flanking_anchors,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001471,YIR032C,417144.0,418042.0,417593.0,-,Unknown,SynIXR_loxPsym_28,SynIXR_loxPsym_29,SynIXR_SEG_0029,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001472,YIR033W,418498.0,421839.0,420168.5,+,Ambiguous,SynIXR_loxPsym_28,SynIXR_loxPsym_29,SynIXR_SEG_0029,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001473,YIR034C,421980.0,423254.0,422617.0,-,Unknown,SynIXR_loxPsym_30,SynIXR_loxPsym_31,SynIXR_SEG_0031,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001474,YIR035C,423454.0,424328.0,423891.0,-,Unknown,SynIXR_loxPsym_31,SynIXR_loxPsym_32,SynIXR_SEG_0032,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001475,YIR036C,424584.0,425375.0,424979.5,-,Unknown,SynIXR_loxPsym_32,SynIXR_loxPsym_33,SynIXR_SEG_0033,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000028803,YIR036W-A,425145.0,425546.0,425345.5,+,Unknown,SynIXR_loxPsym_32,SynIXR_loxPsym_33,SynIXR_SEG_0033,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001476,YIR037W,425550.0,426264.0,425907.0,+,Ambiguous,SynIXR_loxPsym_32,SynIXR_loxPsym_33,SynIXR_SEG_0033,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001477,YIR038C,426228.0,427133.0,426680.5,-,Unknown,SynIXR_loxPsym_34,SynIXR_loxPsym_35,SynIXR_SEG_0035,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001478,YIR039C,432783.0,434681.0,433732.0,-,Unknown,SynIXR_loxPsym_36,SynIXR_loxPsym_37,SynIXR_SEG_0037,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001479,YIR040C,435843.0,436175.0,436009.0,-,Unknown,SynIXR_loxPsym_37,SynIXR_loxPsym_38,SynIXR_SEG_0038,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001480,YIR041W,436383.0,436757.0,436570.0,+,Unknown,SynIXR_loxPsym_37,SynIXR_loxPsym_38,SynIXR_SEG_0038,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001481,YIR042C,437437.0,438639.0,438038.0,-,Unknown,SynIXR_loxPsym_39,SynIXR_loxPsym_40,SynIXR_SEG_0040,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001482,YIR043C,439597.0,440292.0,439944.5,-,Unknown,SynIXR_loxPsym_40,SynIXR_loxPsym_41,SynIXR_SEG_0041,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001483,YIR044C,440585.0,440770.0,440677.5,-,Unknown,SynIXR_loxPsym_41,SynIXR_loxPsym_42,SynIXR_SEG_0042,unique_exact,chromosome_lox_coordinate_incomplete,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynIXR,S000001470,YIR031C,,,,-,Unknown,,,,anchor_failed:not_found:unique_exact,feature_coordinate_unresolved,False,JN020955,./outputs\revised_model\input_sources\JN020955.gb
SynVI,S000001839,YFL055W,2197.0,3873.0,3035.0,+,Unknown,SynVI_loxPsym_2,SynVI_loxPsym_3,SynVI_SEG_0003,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001840,O6U65_0950,6040.0,7980.0,7010.0,-,Unknown,SynVI_loxPsym_2,SynVI_loxPsym_3,SynVI_SEG_0003,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001841,YFL053W,8616.0,10391.0,9503.5,+,Ambiguous,SynVI_loxPsym_2,SynVI_loxPsym_3,SynVI_SEG_0003,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001842,O6U65_0952,13459.0,14856.0,14157.5,+,Unknown,SynVI_loxPsym_3,SynVI_loxPsym_4,SynVI_SEG_0004,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001843,O6U65_0953,15285.0,15767.0,15526.0,-,Unknown,SynVI_loxPsym_3,SynVI_loxPsym_4,SynVI_SEG_0004,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001844,YFL050C,18533.0,21109.0,19821.0,-,Unknown,SynVI_loxPsym_4,SynVI_loxPsym_5,SynVI_SEG_0005,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001845,YFL049W,22064.0,23935.0,22999.5,+,Unknown,SynVI_loxPsym_4,SynVI_loxPsym_5,SynVI_SEG_0005,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001846,YFL048C,24138.0,25475.0,24806.5,-,Unknown,SynVI_loxPsym_5,SynVI_loxPsym_6,SynVI_SEG_0006,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001847,YFL047W,25716.0,27860.0,26788.0,+,Unknown,SynVI_loxPsym_5,SynVI_loxPsym_6,SynVI_SEG_0006,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001848,YFL046W,28144.0,28767.0,28455.5,+,Unknown,SynVI_loxPsym_6,SynVI_loxPsym_7,SynVI_SEG_0007,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001849,YFL045C,28957.0,29721.0,29339.0,-,Essential,SynVI_loxPsym_6,SynVI_loxPsym_7,SynVI_SEG_0007,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001850,YFL044C,30018.0,30923.0,30470.5,-,Unknown,SynVI_loxPsym_7,SynVI_loxPsym_8,SynVI_SEG_0008,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001852,O6U65_0961,31083.0,33107.0,32095.0,-,Unknown,SynVI_loxPsym_7,SynVI_loxPsym_8,SynVI_SEG_0008,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000028547,O6U65_0962,34097.0,34288.0,34192.5,+,Unknown,SynVI_loxPsym_7,SynVI_loxPsym_8,SynVI_SEG_0008,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001853,YFL041W,34502.0,36370.0,35436.0,+,Unknown,SynVI_loxPsym_7,SynVI_loxPsym_8,SynVI_SEG_0008,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001854,O6U65_0964,36747.0,38369.0,37558.0,+,Unknown,SynVI_loxPsym_8,SynVI_loxPsym_9,SynVI_SEG_0009,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001855,YFL039C,38657.0,39784.0,39220.5,-,Essential,SynVI_loxPsym_8,SynVI_loxPsym_9,SynVI_SEG_0009,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001856,YFL038C,40454.0,41074.0,40764.0,-,Ambiguous,SynVI_loxPsym_8,SynVI_loxPsym_9,SynVI_SEG_0009,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001857,YFL037W,41424.0,42797.0,42110.5,+,Essential,SynVI_loxPsym_8,SynVI_loxPsym_9,SynVI_SEG_0009,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001858,YFL036W,43870.0,47925.0,45897.5,+,Ambiguous,SynVI_loxPsym_8,SynVI_loxPsym_9,SynVI_SEG_0009,unique_flanking_anchors,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001859,YFL034C-B,48138.0,49001.0,48569.5,-,Ambiguous,SynVI_loxPsym_9,SynVI_loxPsym_10,SynVI_SEG_0010,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000006436,YFL034C-A,49285.0,49653.0,49469.0,-,Unknown,SynVI_loxPsym_10,SynVI_loxPsym_11,SynVI_SEG_0011,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001860,O6U65_0971,50197.0,53418.0,51807.5,+,Unknown,SynVI_loxPsym_10,SynVI_loxPsym_11,SynVI_SEG_0011,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001861,YFL033C,53869.0,59181.0,56525.0,-,Essential,SynVI_loxPsym_11,SynVI_loxPsym_12,SynVI_SEG_0012,unique_flanking_anchors,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001862,O6U65_0973,59626.0,59946.0,59786.0,+,Unknown,SynVI_loxPsym_11,SynVI_loxPsym_12,SynVI_SEG_0012,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001863,YFL031W,59933.0,60901.0,60417.0,+,Ambiguous,SynVI_loxPsym_11,SynVI_loxPsym_12,SynVI_SEG_0012,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000028629,O6U65_0975,60768.0,60869.0,60818.5,-,Unknown,SynVI_loxPsym_11,SynVI_loxPsym_12,SynVI_SEG_0012,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001864,YFL030W,61619.0,62776.0,62197.5,+,Unknown,SynVI_loxPsym_12,SynVI_loxPsym_13,SynVI_SEG_0013,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001865,YFL029C,62877.0,63983.0,63430.0,-,Essential,SynVI_loxPsym_13,SynVI_loxPsym_14,SynVI_SEG_0014,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001866,YFL028C,64200.0,65069.0,64634.5,-,Unknown,SynVI_loxPsym_14,SynVI_loxPsym_15,SynVI_SEG_0015,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001867,YFL027C,65309.0,66802.0,66055.5,-,Unknown,SynVI_loxPsym_15,SynVI_loxPsym_16,SynVI_SEG_0016,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
